,mean_temp
1663,20.8
5450,11.4
15242,12.5
15271,13.4
3627,5.6
13931,11.7
13339,19.9
13083,16.0
2693,11.3
11252,12.6
9789,13.4
14892,12.9
10921,4.8
10817,15.3
5915,5.2
3157,16.2
11506,20.5
9914,3.2
13471,11.2
6668,8.6
1059,3.2
4636,16.0
3242,9.3
1678,17.4
6892,6.9
6374,16.4
7574,15.9
14820,18.4
1757,7.0
6019,18.0
12383,8.1
5116,-1.8
8755,7.6
7408,3.4
2790,16.2
863,12.4
7858,15.7
1484,5.6
7035,10.4
7721,5.8
5977,8.8
5134,9.9
206,20.2
4488,8.2
6938,7.9
9062,5.2
12685,16.1
6910,2.4
502,13.8
7385,8.4
1028,5.6
3840,19.6
10882,9.5
13773,16.8
8110,8.0
14948,5.4
5056,8.4
9762,14.8
8154,9.3
10965,2.4
14183,9.4
2731,16.8
14434,24.2
8996,17.3
14039,16.6
11837,16.7
2454,14.8
12790,10.5
7215,8.5
3104,16.6
13067,13.6
14151,16.4
8392,0.9
6278,6.4
3099,17.9
6184,0.6
10470,17.7
3561,9.2
5892,6.2
12666,22.0
14624,5.5
12706,10.9
13986,10.2
391,-0.5
6736,20.6
5618,11.7
5258,15.5
9687,21.8
2695,13.8
2027,16.2
13440,12.8
5463,6.3
2568,6.2
8006,11.2
64,6.3
12076,4.9
2062,20.8
5276,14.6
7208,18.4
8684,12.2
8571,18.2
6331,9.0
4859,13.9
14552,10.8
12185,10.2
4887,18.8
9268,17.6
878,12.6
8529,11.2
7916,14.0
6863,13.8
7892,21.0
6439,23.0
7869,17.8
1016,7.5
9467,4.0
11990,14.8
7629,5.5
12743,5.8
11534,21.1
13103,9.4
14605,5.4
995,16.1
10173,6.6
4297,10.1
161,13.0
5675,20.3
6873,6.4
14737,12.1
12990,23.6
9692,22.4
7989,4.5
3843,19.0
13417,12.4
10805,19.1
11653,-0.8
1021,10.0
3073,15.4
7555,17.6
3943,12.0
1585,13.2
10147,14.4
3152,19.0
14541,13.7
8226,17.8
12206,16.0
775,0.2
10748,15.0
9670,23.5
7099,17.0
5486,2.9
6235,-1.4
9555,-0.4
7041,4.6
2612,-1.8
7513,19.8
11016,8.8
10233,8.6
8433,12.9
10253,5.8
10555,5.7
8792,10.6
10627,8.2
5393,12.4
14502,16.2
11080,12.8
14356,17.8
8838,6.4
3890,18.7
3556,17.0
11394,6.5
1528,6.0
15167,15.1
1267,16.0
7734,5.0
1899,5.8
4658,15.2
3005,10.0
2734,23.4
15293,11.3
189,18.6
9998,13.7
9167,10.8
2747,18.4
2047,18.3
7849,17.0
2558,4.9
9274,12.4
8666,14.8
11096,13.7
13035,17.2
6396,14.9
12309,13.1
3385,9.0
4555,15.9
1184,6.2
6420,20.0
5051,5.4
5311,17.9
2433,20.0
6949,10.1
13803,12.8
10583,3.2
769,10.6
1685,18.0
8322,16.4
11111,17.6
11363,2.3
11636,6.4
14423,20.5
5578,6.0
4426,0.2
13526,4.6
466,8.6
6265,5.5
5734,14.4
11284,10.9
11964,17.1
5191,6.3
13418,13.6
5390,13.3
860,14.0
7270,8.0
